yelp_id,zomato_id,neighborhood,city,zipcode,stars,review_count,is_open,attributes,categories,hours,cuisines,average_cost_for_two,price_range,user_rating,name,address,latitude,longitude
CbI4IFtWCNm4rLvWr0veEw,17502892,,Middleton,53562.0,4.0,61,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Italian', u'Restaurants']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0']","Italian, Pizza",40,3,"OrderedDict([(u'aggregate_rating', u'4.0'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'207')])",Villa Dolce,1828 Parmenter St,43.0956119972,-89.5117224391
uMZxxZrbM441LnnfqR1WOQ,17502893,,Middleton,53562.0,4.0,62,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'DogsAllowed: True', u'GoodForDancing: False', u'GoodForKids: True', u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WheelchairAccessible: True', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'DriveThru: False']","[u'American (Traditional)', u'Nightlife', u'Restaurants', u'Burgers', u'Pubs', u'Bars']","[u'Monday 10:30-0:0', u'Tuesday 10:30-0:0', u'Wednesday 10:30-0:0', u'Thursday 10:30-0:0', u'Friday 10:30-0:0', u'Saturday 10:30-0:0', u'Sunday 0:0-0:0']","Burger, Sandwich",10,1,"OrderedDict([(u'aggregate_rating', u'3.9'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'116')])",Village Green Bar & Grill,7508 Hubbard Ave,43.095662,-89.51192095
29o-qEDIRpXmVmSPNsH4sA,17502894,,Middleton,53562.0,4.0,91,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DogsAllowed: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Italian', u'Restaurants']","[u'Monday 17:0-21:0', u'Tuesday 17:0-21:0', u'Wednesday 17:0-21:0', u'Thursday 17:0-21:0', u'Friday 17:0-22:0', u'Saturday 17:0-22:0']",Italian,40,3,"OrderedDict([(u'aggregate_rating', u'3.8'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'164')])",Vin Santo,7462 Hubbard Ave,43.0955029,-89.51054315
OTDogJk9hVcM0oT_ia_09g,17502928,,Monona,53716.0,3.0,22,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Italian', u'Pizza', u'Restaurants']","[u'Monday 16:0-20:30', u'Tuesday 16:0-21:30', u'Wednesday 16:0-21:30', u'Thursday 16:0-21:30', u'Friday 16:0-21:30', u'Saturday 16:0-21:30']","American, Italian, Pizza",25,2,"OrderedDict([(u'aggregate_rating', u'4.0'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'146')])",Angelo's,5801 Monona Dr,43.0567319,-89.326138
GtHWjaaAtDI45ml9wvUmUQ,17502931,,Monona,53716.0,2.5,39,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: no', u'WiFi: free']","[u'Nightlife', u'Restaurants', u'Sports Bars', u'American (Traditional)', u'Chicken Wings', u'Bars']","[u'Monday 11:0-0:0', u'Tuesday 11:0-0:0', u'Wednesday 11:0-0:0', u'Thursday 11:0-0:0', u'Friday 11:0-1:0', u'Saturday 11:0-1:0', u'Sunday 11:0-23:0']",Bar Food,25,2,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'59')])",Buffalo Wild Wings,6544 Monona Drive,43.04680925,-89.32286355
rIgbi8lCr85UIKSQDVetZw,17502932,,Madison,53713.0,2.5,35,0,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'American (Traditional)', u'Sandwiches', u'Restaurants', u'Cajun/Creole']","[u'Tuesday 11:0-0:0', u'Wednesday 11:0-0:0', u'Thursday 11:0-0:0', u'Friday 11:0-0:0', u'Saturday 11:0-0:0', u'Sunday 11:0-0:0']","American, Seafood, Cajun",25,2,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'69')])",Bourbon Street Grille,6308 Metropolitan Ln,43.0491136,-89.3371781
byCy8CgQVNDOp1EHNx09bw,17502935,,Monona,53716.0,5.0,4,1,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: False']","[u'Delis', u'Restaurants', u'Sandwiches']","[u'Monday 10:30-21:0', u'Tuesday 10:30-21:0', u'Wednesday 10:30-21:0', u'Thursday 10:30-21:0', u'Friday 10:30-21:0', u'Saturday 10:30-21:0', u'Sunday 11:0-20:0']",Sandwich,10,1,"OrderedDict([(u'aggregate_rating', u'2.9'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'6')])",Cousins Subs,5413 Monona Dr,43.06060275,-89.3264878
UDyScSvpzBEgOGs6HAXcRg,17502937,,Monona,53716.0,4.0,55,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'Caribbean']","[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:0-21:0', u'Sunday 14:0-20:0']","Caribbean, Jamaican",25,2,"OrderedDict([(u'aggregate_rating', u'4.0'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'127')])",David's Jamaican Cuisine,5734 Monona Dr,43.05739545,-89.325435
Egxy2sU_EcB_zcn1VBayZw,17502938,,Monona,53716.0,3.5,8,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'American (Traditional)', u'Diners', u'Restaurants', u'Breakfast & Brunch']","[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']","American, Diner",10,1,"OrderedDict([(u'aggregate_rating', u'2.6'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'16')])",Denny's,1201 E Broadway,43.048420732,-89.3119095515
M0pXDKKvnM5sc7ceisBD4Q,17502939,,Monona,53716.0,3.0,60,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: False', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","[u'Sushi Bars', u'Japanese', u'Restaurants']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-23:0', u'Saturday 11:0-23:0', u'Sunday 12:0-22:0']","Japanese, Sushi, Teriyaki",25,2,"OrderedDict([(u'aggregate_rating', u'3.4'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'65')])",Edo Garden Monona,6309 Monona Dr,43.04961485,-89.3253426
wl0uHk7xGGPVyOz-XkstfQ,17502940,,Monona,53714.0,3.0,14,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForDancing: True', u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2']","[u'Venues & Event Spaces', u'Bars', u'Restaurants', u'Event Planning & Services', u'Nightlife']","[u'Monday 18:0-21:30', u'Tuesday 17:0-21:0', u'Wednesday 17:0-23:0', u'Thursday 17:0-21:0', u'Friday 17:0-21:0', u'Saturday 12:0-23:0', u'Sunday 12:0-22:0']",American,10,1,"OrderedDict([(u'aggregate_rating', u'2.9'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'16')])",East Side Club,3735 Monona Dr,43.08652505,-89.3269684
jxMIcr8wRj6CNlVQVDGHGQ,17502941,,Monona,53716.0,3.5,40,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'Barbeque']","[u'Tuesday 11:0-14:0', u'Tuesday 16:30-21:0', u'Wednesday 11:0-14:0', u'Wednesday 16:30-21:0', u'Thursday 11:0-14:0', u'Thursday 16:30-21:0', u'Friday 11:0-14:0', u'Saturday 16:0-21:0', u'Sunday 16:0-21:0']","BBQ, Cajun",25,2,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'100')])",Fat Jacks Barbecue,6207 Monona Dr,43.050622,-89.325409
NILiO6pq_0vLnCUn7KuU0Q,17502942,,Monona,53716.0,4.5,20,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u'NoiseLevel: quiet']","[u'Italian', u'Delis', u'Restaurants', u'Specialty Food', u'Food', u'Sandwiches']","[u'Monday 9:0-18:0', u'Tuesday 9:0-18:0', u'Wednesday 9:0-18:0', u'Thursday 9:0-18:0', u'Friday 9:0-18:0', u'Saturday 9:0-18:0', u'Sunday 9:0-17:0']","Italian, Sandwich",10,1,"OrderedDict([(u'aggregate_rating', u'3.6'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'50')])",Fraboni's Italian Specialties & Delicatessen,108 Owen Rd,43.0567605,-89.3263585
6Qpo9mVLl60gu-ajJvcBLQ,17502944,,Monona,53713.0,3.5,18,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Chinese']","[u'Monday 10:30-22:0', u'Tuesday 10:30-22:0', u'Wednesday 10:30-22:0', u'Thursday 10:30-22:0', u'Friday 10:30-22:30', u'Saturday 10:30-22:30', u'Sunday 10:30-22:0']",Chinese,10,1,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'27')])",Happy Wok,2409 W Broadway,43.0456595,-89.3503125
VSu7GYn-Zln5TLZh_fMtvQ,17502947,,Madison,53719.0,3.0,49,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no', u'BikeParking: False']","[u'Restaurants', u'Mexican']","[u'Monday 11:0-2:0', u'Tuesday 11:0-2:0', u'Wednesday 11:0-2:0', u'Thursday 11:0-2:0', u'Friday 11:0-3:0', u'Saturday 11:0-3:0', u'Sunday 11:0-0:0']",Mexican,10,1,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'19')])",La Bamba,710 S Gammon Rd,43.0496415,-89.5032438
